Datetime,Open,High,Low,Close,Volume
2026-01-09T16:05:00Z,6990.75,6996.5,6989.75,6995.75,12984.0
2026-01-09T16:10:00Z,6995.75,7001.5,6993.0,6999.5,20729.0
2026-01-09T16:15:00Z,6999.5,7000.5,6997.25,6998.75,11285.0
2026-01-09T16:20:00Z,6999.0,7000.5,6996.25,6997.5,8860.0
2026-01-09T16:25:00Z,6997.5,6997.75,6993.0,6993.25,10018.0
2026-01-09T16:30:00Z,6993.25,6996.0,6990.5,6991.25,10660.0
2026-01-09T16:35:00Z,6991.5,6996.0,6990.0,6994.75,11979.0
2026-01-09T16:40:00Z,6994.75,6997.25,6991.5,6996.5,8714.0
2026-01-09T16:45:00Z,6996.25,7002.25,6996.25,7001.5,10720.0
2026-01-09T16:50:00Z,7001.75,7005.5,7001.5,7004.5,12028.0
2026-01-09T16:55:00Z,7004.5,7005.25,7002.75,7004.0,7731.0
2026-01-09T17:00:00Z,7003.75,7007.25,7002.0,7007.25,10179.0
2026-01-09T17:05:00Z,7007.25,7007.75,7005.5,7006.25,5627.0
2026-01-09T17:10:00Z,7006.25,7007.0,7003.75,7006.75,7101.0
2026-01-09T17:15:00Z,7006.75,7007.0,7002.5,7003.0,5978.0
2026-01-09T17:20:00Z,7003.0,7007.5,7002.75,7007.25,5826.0
2026-01-09T17:25:00Z,7007.25,7008.75,7006.5,7007.25,6246.0
2026-01-09T17:30:00Z,7007.25,7010.0,7006.5,7009.25,7430.0
2026-01-09T17:35:00Z,7009.25,7009.5,7007.25,7008.0,4283.0
2026-01-09T17:40:00Z,7008.25,7008.25,7005.0,7006.0,5244.0
2026-01-09T17:45:00Z,7006.0,7008.0,7005.0,7006.5,5660.0
2026-01-09T17:50:00Z,7006.5,7008.75,7004.75,7005.5,5459.0
2026-01-09T17:55:00Z,7005.25,7007.25,7004.25,7004.5,5065.0
2026-01-09T18:00:00Z,7004.5,7004.5,7001.25,7001.75,8375.0
2026-01-09T18:05:00Z,7002.0,7005.0,6999.25,6999.75,8392.0
2026-01-09T18:10:00Z,6999.75,7002.0,6999.5,7001.5,6003.0
2026-01-09T18:15:00Z,7001.5,7003.25,7000.5,7000.75,4939.0
2026-01-09T18:20:00Z,7001.0,7002.25,7000.0,7000.5,3603.0
2026-01-09T18:25:00Z,7000.5,7003.75,6998.0,7003.5,7041.0
2026-01-09T18:30:00Z,7003.5,7007.75,7003.25,7007.0,7766.0
2026-01-09T18:35:00Z,7007.25,7012.25,7007.0,7012.0,11086.0
2026-01-09T18:40:00Z,7012.0,7014.0,7009.75,7010.25,10375.0
2026-01-09T18:45:00Z,7010.25,7011.5,7009.0,7011.0,5028.0
2026-01-09T18:50:00Z,7011.0,7011.25,7009.0,7010.0,4362.0
2026-01-09T18:55:00Z,7010.25,7011.5,7009.25,7010.0,2736.0
2026-01-09T19:00:00Z,7010.25,7010.75,7008.25,7009.75,4522.0
2026-01-09T19:05:00Z,7009.5,7011.75,7008.75,7011.5,2978.0
2026-01-09T19:10:00Z,7011.25,7012.75,7009.75,7010.5,5906.0
2026-01-09T19:15:00Z,7010.5,7013.25,7010.5,7012.25,3392.0
2026-01-09T19:20:00Z,7012.25,7013.25,7011.75,7012.75,3196.0
2026-01-09T19:25:00Z,7012.5,7013.25,7011.25,7012.75,3080.0
2026-01-09T19:30:00Z,7013.0,7013.75,7012.0,7012.25,3600.0
2026-01-09T19:35:00Z,7012.25,7013.25,7012.0,7012.5,2493.0
2026-01-09T19:40:00Z,7012.5,7013.25,7011.75,7012.75,2693.0
2026-01-09T19:45:00Z,7012.75,7015.75,7012.25,7014.75,6600.0
2026-01-09T19:50:00Z,7015.0,7017.0,7014.75,7015.25,6604.0
2026-01-09T19:55:00Z,7015.25,7015.5,7013.5,7013.5,4796.0
2026-01-09T20:00:00Z,7013.5,7016.25,7012.75,7014.5,4886.0
2026-01-09T20:05:00Z,7014.75,7015.5,7013.5,7013.75,3178.0
2026-01-09T20:10:00Z,7014.0,7014.25,7012.25,7012.75,3814.0
2026-01-09T20:15:00Z,7012.75,7014.5,7012.25,7014.0,3414.0
2026-01-09T20:20:00Z,7014.25,7017.75,7014.0,7016.5,6366.0
2026-01-09T20:25:00Z,7016.5,7017.5,7014.5,7014.75,3547.0
2026-01-09T20:30:00Z,7014.75,7015.75,7014.0,7015.5,3400.0
2026-01-09T20:35:00Z,7015.5,7015.75,7012.75,7013.0,3749.0
2026-01-09T20:40:00Z,7013.0,7013.5,7011.0,7012.5,6371.0
2026-01-09T20:45:00Z,7012.5,7013.5,7011.0,7011.5,5303.0
2026-01-09T20:50:00Z,7011.25,7012.5,7008.25,7010.0,12343.0
2026-01-09T20:55:00Z,7009.75,7010.0,7003.25,7004.75,23742.0
2026-01-09T21:00:00Z,7004.5,7006.0,7003.75,7003.75,7917.0
2026-01-09T21:05:00Z,7003.75,7005.5,7003.0,7004.0,2569.0
2026-01-09T21:10:00Z,7004.0,7004.25,7002.75,7004.0,1595.0
2026-01-09T21:15:00Z,7003.75,7004.75,7003.25,7003.75,921.0
2026-01-09T21:20:00Z,7003.75,7004.0,7002.75,7003.25,888.0
2026-01-09T21:25:00Z,7003.0,7003.5,7002.75,7003.0,643.0
2026-01-09T21:30:00Z,7002.75,7003.5,7002.75,7002.75,726.0
2026-01-09T21:35:00Z,7002.75,7003.5,7002.5,7003.5,893.0
2026-01-09T21:40:00Z,7003.25,7003.25,7002.0,7002.0,819.0
2026-01-09T21:45:00Z,7002.0,7003.0,7001.75,7003.0,930.0
2026-01-09T21:50:00Z,7003.0,7004.25,7002.5,7004.0,768.0
2026-01-09T21:55:00Z,7004.0,7005.25,7003.75,7004.25,1442.0
2026-01-12T14:30:00Z,6969.5,6985.5,6968.5,6981.75,34460.0
2026-01-12T14:35:00Z,6981.75,6990.5,6979.25,6990.0,25632.0
2026-01-12T14:40:00Z,6990.0,6995.5,6987.0,6990.75,26508.0
2026-01-12T14:45:00Z,6990.75,6995.25,6988.5,6993.5,19301.0
2026-01-12T14:50:00Z,6993.75,7000.75,6992.0,6997.75,22365.0
2026-01-12T14:55:00Z,6997.5,7002.75,6997.25,6999.75,14571.0
2026-01-12T15:00:00Z,7000.0,7001.5,6995.0,6996.75,20211.0
2026-01-12T15:05:00Z,6996.75,6999.0,6995.0,6995.5,10896.0
2026-01-12T15:10:00Z,6995.5,6998.0,6993.75,6996.5,13896.0
2026-01-12T15:15:00Z,6996.75,6998.75,6994.25,6997.75,10138.0
2026-01-12T15:20:00Z,6998.0,7001.75,6995.25,6999.0,13292.0
2026-01-12T15:25:00Z,6999.25,7000.25,6997.0,6999.25,7404.0
2026-01-12T15:30:00Z,6999.0,6999.5,6993.25,6995.0,10591.0
2026-01-12T15:35:00Z,6994.75,6998.0,6992.75,6997.75,11063.0
2026-01-12T15:40:00Z,6997.5,6998.5,6993.5,6997.25,8472.0
2026-01-12T15:45:00Z,6997.5,6998.75,6994.0,6998.25,7287.0
2026-01-12T15:50:00Z,6998.25,7002.0,6996.0,7001.25,9530.0
2026-01-12T15:55:00Z,7001.5,7004.5,7000.25,7003.0,11781.0
2026-01-12T16:00:00Z,7003.0,7003.25,7000.25,7002.75,7612.0
2026-01-12T16:05:00Z,7002.5,7005.25,7002.25,7004.5,5852.0
2026-01-12T16:10:00Z,7004.5,7008.75,7004.25,7008.75,9974.0
2026-01-12T16:15:00Z,7008.5,7010.75,7007.5,7009.75,10797.0
2026-01-12T16:20:00Z,7009.5,7010.75,7006.0,7008.0,9428.0
2026-01-12T16:25:00Z,7008.25,7008.5,7005.25,7006.25,6375.0
2026-01-12T16:30:00Z,7006.5,7008.0,7004.5,7007.5,5849.0
2026-01-12T16:35:00Z,7007.5,7009.25,7007.0,7008.25,5684.0
2026-01-12T16:40:00Z,7008.25,7010.0,7006.5,7007.25,4182.0
2026-01-12T16:45:00Z,7007.25,7011.0,7006.25,7010.75,8123.0
2026-01-12T16:50:00Z,7010.75,7011.5,7009.5,7011.0,5216.0
2026-01-12T16:55:00Z,7011.0,7012.5,7009.25,7009.75,5774.0
2026-01-12T17:00:00Z,7009.5,7012.25,7008.25,7010.75,5263.0
2026-01-12T17:05:00Z,7010.75,7011.25,7007.5,7008.0,4209.0
2026-01-12T17:10:00Z,7008.25,7010.75,7007.75,7010.0,4255.0
2026-01-12T17:15:00Z,7010.0,7010.0,7006.5,7007.25,4712.0
2026-01-12T17:20:00Z,7007.25,7010.25,7006.75,7008.25,4504.0
2026-01-12T17:25:00Z,7008.0,7009.5,7007.0,7009.5,3182.0
2026-01-12T17:30:00Z,7009.25,7009.5,7007.0,7007.5,2461.0
2026-01-12T17:35:00Z,7007.5,7008.5,7005.5,7005.5,3326.0
2026-01-12T17:40:00Z,7005.75,7008.75,7004.5,7008.5,5084.0
2026-01-12T17:45:00Z,7008.25,7010.25,7008.0,7009.5,4048.0
2026-01-12T17:50:00Z,7009.5,7011.5,7008.25,7011.25,3795.0
2026-01-12T17:55:00Z,7011.25,7011.5,7010.25,7010.75,2435.0
2026-01-12T18:00:00Z,7010.75,7013.5,7009.75,7013.25,6289.0
2026-01-12T18:05:00Z,7013.5,7014.5,7012.75,7014.0,6014.0
2026-01-12T18:10:00Z,7014.0,7014.25,7012.75,7013.25,2462.0
2026-01-12T18:15:00Z,7013.5,7014.0,7012.25,7013.5,3015.0
2026-01-12T18:20:00Z,7013.5,7016.0,7013.25,7015.0,5237.0
2026-01-12T18:25:00Z,7015.25,7015.5,7013.75,7015.0,2957.0
2026-01-12T18:30:00Z,7015.25,7015.5,7013.25,7014.25,3428.0
2026-01-12T18:35:00Z,7014.25,7015.25,7013.25,7015.0,2043.0
2026-01-12T18:40:00Z,7015.0,7015.75,7013.75,7015.0,2318.0
2026-01-12T18:45:00Z,7014.75,7017.75,7014.75,7016.5,4611.0
2026-01-12T18:50:00Z,7016.5,7018.0,7015.5,7015.5,3830.0
2026-01-12T18:55:00Z,7015.5,7016.5,7015.25,7016.25,1735.0
2026-01-12T19:00:00Z,7016.25,7016.25,7014.0,7014.25,3792.0
2026-01-12T19:05:00Z,7014.25,7016.5,7013.5,7016.5,3364.0
2026-01-12T19:10:00Z,7016.25,7017.0,7016.0,7016.75,2347.0
2026-01-12T19:15:00Z,7016.75,7018.75,7016.25,7017.75,3736.0
2026-01-12T19:20:00Z,7017.5,7018.75,7017.0,7017.75,3097.0
2026-01-12T19:25:00Z,7017.75,7018.25,7016.75,7017.25,1950.0
2026-01-12T19:30:00Z,7017.25,7022.75,7017.0,7021.0,11564.0
2026-01-12T19:35:00Z,7021.0,7021.0,7019.25,7020.0,4325.0
2026-01-12T19:40:00Z,7020.0,7021.0,7019.25,7020.5,2578.0
2026-01-12T19:45:00Z,7020.5,7022.25,7020.25,7022.25,4017.0
2026-01-12T19:50:00Z,7022.25,7023.5,7021.5,7023.0,4620.0
2026-01-12T19:55:00Z,7022.75,7024.5,7022.25,7023.75,4408.0
2026-01-12T20:00:00Z,7024.0,7025.25,7022.0,7022.5,7086.0
2026-01-12T20:05:00Z,7022.5,7023.75,7022.0,7022.75,2324.0
2026-01-12T20:10:00Z,7022.5,7023.0,7019.5,7020.25,5194.0
2026-01-12T20:15:00Z,7020.25,7020.75,7018.25,7019.25,4807.0
2026-01-12T20:20:00Z,7019.0,7019.5,7016.0,7017.0,6856.0
2026-01-12T20:25:00Z,7016.75,7018.5,7016.5,7017.5,5088.0
2026-01-12T20:30:00Z,7017.5,7018.75,7016.5,7018.25,3811.0
2026-01-12T20:35:00Z,7018.0,7018.0,7016.5,7017.5,2671.0
2026-01-12T20:40:00Z,7017.25,7018.0,7016.0,7017.75,3795.0
2026-01-12T20:45:00Z,7017.5,7020.0,7017.0,7019.5,7321.0
2026-01-12T20:50:00Z,7019.5,7022.0,7015.75,7020.75,13842.0
2026-01-12T20:55:00Z,7020.5,7020.5,7015.75,7016.0,17648.0
2026-01-12T21:00:00Z,7016.0,7017.25,7015.25,7016.0,5373.0
2026-01-12T21:05:00Z,7016.25,7017.5,7015.25,7016.25,1701.0
2026-01-12T21:10:00Z,7016.0,7017.0,7015.0,7016.5,2368.0
2026-01-12T21:15:00Z,7016.25,7016.25,7015.0,7015.0,1095.0
2026-01-12T21:20:00Z,7015.25,7016.75,7014.5,7016.75,2045.0
2026-01-12T21:25:00Z,7016.75,7018.75,7016.75,7018.0,1996.0
2026-01-12T21:30:00Z,7018.0,7018.0,7016.75,7017.5,837.0
2026-01-12T21:35:00Z,7017.5,7017.5,7016.75,7017.0,619.0
2026-01-12T21:40:00Z,7017.0,7018.0,7016.75,7018.0,745.0
2026-01-12T21:45:00Z,7017.75,7018.0,7012.75,7012.75,3926.0
2026-01-12T21:50:00Z,7013.0,7013.25,7009.75,7010.75,4806.0
2026-01-12T21:55:00Z,7010.5,7012.5,7010.25,7011.5,1432.0
2026-01-13T14:30:00Z,7018.5,7022.25,7016.0,7021.75,26602.0
2026-01-13T14:35:00Z,7021.75,7023.75,7016.75,7021.0,18082.0
2026-01-13T14:40:00Z,7021.25,7024.25,7012.0,7014.25,28660.0
2026-01-13T14:45:00Z,7014.25,7015.0,7007.5,7011.0,31559.0
2026-01-13T14:50:00Z,7010.75,7014.0,7005.5,7007.0,27270.0
2026-01-13T14:55:00Z,7007.0,7012.5,7005.0,7005.5,15102.0
2026-01-13T15:00:00Z,7005.25,7008.25,6994.25,7000.5,36485.0
2026-01-13T15:05:00Z,7000.75,7005.0,6997.5,6998.0,23141.0
2026-01-13T15:10:00Z,6998.0,6999.5,6995.25,6997.5,15160.0
2026-01-13T15:15:00Z,6997.5,6997.5,6989.75,6994.0,22603.0
2026-01-13T15:20:00Z,6994.0,6994.5,6985.25,6987.0,19720.0
2026-01-13T15:25:00Z,6987.0,6990.25,6983.25,6990.0,20855.0
2026-01-13T15:30:00Z,6989.75,6997.0,6988.0,6994.25,21455.0
2026-01-13T15:35:00Z,6994.0,7000.5,6992.5,6994.5,21862.0
2026-01-13T15:40:00Z,6994.75,6996.75,6992.25,6993.5,12768.0
2026-01-13T15:45:00Z,6993.5,6996.75,6988.75,6989.75,15201.0
2026-01-13T15:50:00Z,6989.5,6999.25,6989.0,6999.0,17775.0
2026-01-13T15:55:00Z,6999.0,7003.25,6997.5,7000.25,16909.0
2026-01-13T16:00:00Z,7000.25,7002.0,6998.25,6999.5,11674.0
2026-01-13T16:05:00Z,6999.75,7002.5,6997.75,7001.0,8697.0
2026-01-13T16:10:00Z,7000.75,7002.75,6999.5,7001.25,6366.0
2026-01-13T16:15:00Z,7001.25,7005.75,7001.0,7002.75,13495.0
2026-01-13T16:20:00Z,7002.75,7003.75,6999.25,7000.5,8627.0
2026-01-13T16:25:00Z,7000.25,7000.5,6986.5,6997.75,25793.0
2026-01-13T16:30:00Z,6997.5,7004.25,6995.25,7003.5,12288.0
2026-01-13T16:35:00Z,7003.75,7005.25,7000.5,7004.5,7666.0
2026-01-13T16:40:00Z,7004.75,7011.25,7003.25,7008.75,12827.0
2026-01-13T16:45:00Z,7008.75,7010.75,7006.5,7010.5,7249.0
2026-01-13T16:50:00Z,7010.25,7014.25,7010.25,7013.75,9488.0
2026-01-13T16:55:00Z,7013.75,7015.25,7011.75,7012.5,8196.0
2026-01-13T17:00:00Z,7012.25,7014.25,7010.5,7013.75,7411.0
2026-01-13T17:05:00Z,7013.75,7014.5,7009.75,7010.0,5382.0
2026-01-13T17:10:00Z,7010.0,7012.5,7009.0,7012.0,5796.0
2026-01-13T17:15:00Z,7012.25,7012.75,7002.25,7005.5,13753.0
2026-01-13T17:20:00Z,7005.5,7011.5,7004.25,7010.5,9621.0
2026-01-13T17:25:00Z,7010.25,7010.5,7005.25,7008.75,7179.0
2026-01-13T17:30:00Z,7008.75,7010.5,6997.5,7008.25,21379.0
2026-01-13T17:35:00Z,7008.0,7008.75,7004.25,7004.5,7278.0
2026-01-13T17:40:00Z,7004.25,7005.25,6999.0,7000.0,8301.0
2026-01-13T17:45:00Z,7000.0,7003.0,6998.0,7002.5,10109.0
2026-01-13T17:50:00Z,7002.5,7004.0,6994.5,6996.75,14084.0
2026-01-13T17:55:00Z,6997.0,6997.0,6988.25,6992.25,16432.0
2026-01-13T18:00:00Z,6992.0,6992.75,6987.0,6988.5,16195.0
2026-01-13T18:05:00Z,6988.75,6994.75,6988.5,6990.25,11960.0
2026-01-13T18:10:00Z,6990.0,6996.75,6988.0,6996.5,10184.0
2026-01-13T18:15:00Z,6996.5,6997.75,6994.0,6994.5,6848.0
2026-01-13T18:20:00Z,6994.75,6995.0,6989.5,6992.0,8353.0
2026-01-13T18:25:00Z,6992.0,6994.5,6990.25,6992.0,5413.0
2026-01-13T18:30:00Z,6992.0,6997.25,6990.25,6996.25,7598.0
2026-01-13T18:35:00Z,6995.75,6999.5,6995.75,6998.75,6012.0
2026-01-13T18:40:00Z,6998.75,6999.25,6993.5,6994.0,6929.0
2026-01-13T18:45:00Z,6994.25,6996.75,6992.0,6993.25,5295.0
2026-01-13T18:50:00Z,6993.25,6993.25,6988.25,6992.75,9492.0
2026-01-13T18:55:00Z,6992.5,6993.75,6988.5,6990.75,6859.0
2026-01-13T19:00:00Z,6991.0,6993.5,6986.25,6987.25,9243.0
2026-01-13T19:05:00Z,6987.5,6990.25,6985.5,6986.25,9419.0
2026-01-13T19:10:00Z,6986.0,6988.5,6985.0,6986.25,8174.0
2026-01-13T19:15:00Z,6986.5,6993.5,6986.0,6990.5,17259.0
2026-01-13T19:20:00Z,6990.25,6994.0,6988.75,6990.5,8599.0
2026-01-13T19:25:00Z,6990.5,6993.5,6988.0,6993.0,6692.0
2026-01-13T19:30:00Z,6992.75,6994.5,6991.25,6991.5,7196.0
2026-01-13T19:35:00Z,6991.5,6993.0,6990.0,6992.0,4730.0
2026-01-13T19:40:00Z,6992.0,6994.25,6991.25,6991.5,5165.0
2026-01-13T19:45:00Z,6991.75,6992.0,6988.5,6990.5,5580.0
2026-01-13T19:50:00Z,6990.25,6993.75,6990.25,6993.25,4765.0
2026-01-13T19:55:00Z,6993.25,6995.25,6991.0,6992.25,5998.0
2026-01-13T20:00:00Z,6992.25,6992.5,6988.5,6990.0,6307.0
2026-01-13T20:05:00Z,6990.0,6991.75,6988.75,6989.5,4899.0
2026-01-13T20:10:00Z,6989.5,6989.5,6986.25,6986.75,6580.0
2026-01-13T20:15:00Z,6987.0,6989.0,6986.5,6988.25,4917.0
2026-01-13T20:20:00Z,6988.25,6988.5,6984.25,6986.75,6921.0
2026-01-13T20:25:00Z,6986.75,6987.0,6982.5,6983.25,6757.0
2026-01-13T20:30:00Z,6983.25,6984.0,6976.75,6979.25,13107.0
2026-01-13T20:35:00Z,6979.0,6983.25,6977.0,6983.25,8410.0
2026-01-13T20:40:00Z,6983.25,6986.5,6983.25,6986.25,8174.0
2026-01-13T20:45:00Z,6986.25,6988.5,6983.75,6987.0,9172.0
2026-01-13T20:50:00Z,6987.25,6998.0,6985.5,6997.75,20579.0
2026-01-13T20:55:00Z,6998.0,7003.0,6995.75,7000.75,25511.0
2026-01-13T21:00:00Z,7001.0,7004.25,7001.0,7001.75,8512.0
